zone,latitude,longitude,timestamp,wind_speed_100m_kmh,wind_direction_100m_degree,temperature_c,pressure_msl_hpa
Barishal,22.701,90.3535,2024-02-03T00:00,16.9,214,18.6,1015.7
Barishal,22.701,90.3535,2024-02-03T01:00,16.5,216,18.2,1015.3
Barishal,22.701,90.3535,2024-02-03T02:00,17.1,222,17.9,1015.1
Barishal,22.701,90.3535,2024-02-03T03:00,17.3,228,17.7,1014.7
Barishal,22.701,90.3535,2024-02-03T04:00,16.3,235,17.3,1014.5
Barishal,22.701,90.3535,2024-02-03T05:00,17.1,262,17.6,1014.9
Barishal,22.701,90.3535,2024-02-03T06:00,17.7,266,18.0,1015.4
Barishal,22.701,90.3535,2024-02-03T07:00,13.5,286,18.6,1016.4
Barishal,22.701,90.3535,2024-02-03T08:00,12.1,297,18.7,1017.7
Barishal,22.701,90.3535,2024-02-03T09:00,11.3,307,20.0,1018.6
Barishal,22.701,90.3535,2024-02-03T10:00,9.4,320,22.5,1018.8
Barishal,22.701,90.3535,2024-02-03T11:00,12.9,330,24.3,1018.3
Barishal,22.701,90.3535,2024-02-03T12:00,14.3,321,25.1,1017.5
Barishal,22.701,90.3535,2024-02-03T13:00,12.5,282,25.7,1016.1
Barishal,22.701,90.3535,2024-02-03T14:00,15.5,269,25.8,1014.7
Barishal,22.701,90.3535,2024-02-03T15:00,14.8,269,25.5,1014.1
Barishal,22.701,90.3535,2024-02-03T16:00,14.8,271,24.9,1013.7
Barishal,22.701,90.3535,2024-02-03T17:00,15.5,267,23.1,1014.0
Barishal,22.701,90.3535,2024-02-03T18:00,16.9,243,20.1,1014.3
Barishal,22.701,90.3535,2024-02-03T19:00,11.7,227,18.9,1015.5
Barishal,22.701,90.3535,2024-02-03T20:00,14.4,238,17.8,1016.4
Barishal,22.701,90.3535,2024-02-03T21:00,16.3,256,17.0,1017.3
Barishal,22.701,90.3535,2024-02-03T22:00,16.1,250,16.8,1017.7
Barishal,22.701,90.3535,2024-02-03T23:00,15.0,222,16.5,1017.6
Barishal,22.701,90.3535,2024-02-04T00:00,16.1,207,16.4,1017.3
Barishal,22.701,90.3535,2024-02-04T01:00,16.0,203,15.4,1016.6
Barishal,22.701,90.3535,2024-02-04T02:00,15.8,207,14.9,1016.3
Barishal,22.701,90.3535,2024-02-04T03:00,13.8,219,15.4,1016.1
Barishal,22.701,90.3535,2024-02-04T04:00,10.3,241,15.4,1015.9
Barishal,22.701,90.3535,2024-02-04T05:00,11.9,275,14.8,1016.1
Barishal,22.701,90.3535,2024-02-04T06:00,13.6,259,14.5,1016.5
Barishal,22.701,90.3535,2024-02-04T07:00,14.1,257,16.5,1017.6
Barishal,22.701,90.3535,2024-02-04T08:00,13.6,253,17.2,1018.6
Barishal,22.701,90.3535,2024-02-04T09:00,13.5,245,18.9,1019.0
Barishal,22.701,90.3535,2024-02-04T10:00,9.9,237,21.5,1019.4
Barishal,22.701,90.3535,2024-02-04T11:00,10.9,253,23.9,1019.1
Barishal,22.701,90.3535,2024-02-04T12:00,12.6,273,25.5,1018.3
Barishal,22.701,90.3535,2024-02-04T13:00,14.1,285,26.2,1016.9
Barishal,22.701,90.3535,2024-02-04T14:00,16.1,290,26.2,1016.2
Barishal,22.701,90.3535,2024-02-04T15:00,15.7,290,26.0,1015.7
Barishal,22.701,90.3535,2024-02-04T16:00,12.5,288,25.4,1015.4
Barishal,22.701,90.3535,2024-02-04T17:00,8.8,289,23.5,1015.3
Barishal,22.701,90.3535,2024-02-04T18:00,8.2,285,22.4,1015.8
Barishal,22.701,90.3535,2024-02-04T19:00,6.6,283,21.3,1016.6
Barishal,22.701,90.3535,2024-02-04T20:00,8.6,285,18.8,1017.6
Barishal,22.701,90.3535,2024-02-04T21:00,8.3,304,18.2,1018.3
Barishal,22.701,90.3535,2024-02-04T22:00,9.3,332,17.7,1018.6
Barishal,22.701,90.3535,2024-02-04T23:00,5.1,4,19.3,1018.4
Barishal,22.701,90.3535,2024-02-05T00:00,5.8,120,16.3,1017.7
Barishal,22.701,90.3535,2024-02-05T01:00,7.5,145,16.4,1016.9
Barishal,22.701,90.3535,2024-02-05T02:00,7.5,163,16.6,1016.3
Barishal,22.701,90.3535,2024-02-05T03:00,10.5,188,15.3,1015.5
Barishal,22.701,90.3535,2024-02-05T04:00,8.9,212,16.1,1015.8
Barishal,22.701,90.3535,2024-02-05T05:00,7.9,223,15.7,1016.0
Barishal,22.701,90.3535,2024-02-05T06:00,6.0,245,15.5,1016.7
Barishal,22.701,90.3535,2024-02-05T07:00,8.9,284,16.2,1018.0
Barishal,22.701,90.3535,2024-02-05T08:00,10.0,308,17.0,1019.2
Barishal,22.701,90.3535,2024-02-05T09:00,7.4,321,18.6,1019.8
Barishal,22.701,90.3535,2024-02-05T10:00,1.3,304,21.3,1019.7
Barishal,22.701,90.3535,2024-02-05T11:00,2.1,239,23.9,1018.9
Barishal,22.701,90.3535,2024-02-05T12:00,3.3,257,25.5,1017.6
Barishal,22.701,90.3535,2024-02-05T13:00,5.8,274,26.5,1016.3
Barishal,22.701,90.3535,2024-02-05T14:00,7.6,275,26.9,1015.1
Barishal,22.701,90.3535,2024-02-05T15:00,7.9,270,26.9,1014.3
Barishal,22.701,90.3535,2024-02-05T16:00,8.3,272,26.4,1014.3
Barishal,22.701,90.3535,2024-02-05T17:00,10.5,274,24.7,1014.7
Barishal,22.701,90.3535,2024-02-05T18:00,10.2,262,21.6,1014.9
Barishal,22.701,90.3535,2024-02-05T19:00,6.7,254,23.7,1015.6
Barishal,22.701,90.3535,2024-02-05T20:00,4.3,246,22.4,1016.1
Barishal,22.701,90.3535,2024-02-05T21:00,13.7,183,19.3,1016.9
Barishal,22.701,90.3535,2024-02-05T22:00,16.6,202,18.6,1017.4
Barishal,22.701,90.3535,2024-02-05T23:00,15.6,206,18.2,1017.2
Barishal,22.701,90.3535,2024-02-06T00:00,14.3,208,17.5,1016.9
Barishal,22.701,90.3535,2024-02-06T01:00,10.7,225,17.7,1016.3
Barishal,22.701,90.3535,2024-02-06T02:00,7.7,229,18.7,1015.6
Barishal,22.701,90.3535,2024-02-06T03:00,8.9,227,17.0,1015.4
Barishal,22.701,90.3535,2024-02-06T04:00,11.8,230,16.9,1015.4
Barishal,22.701,90.3535,2024-02-06T05:00,12.0,237,16.6,1015.5
Barishal,22.701,90.3535,2024-02-06T06:00,12.0,254,16.5,1016.2
Barishal,22.701,90.3535,2024-02-06T07:00,12.4,253,18.2,1017.2
Barishal,22.701,90.3535,2024-02-06T08:00,8.6,272,19.2,1018.0
Barishal,22.701,90.3535,2024-02-06T09:00,9.0,270,20.1,1018.5
Barishal,22.701,90.3535,2024-02-06T10:00,9.2,244,22.2,1018.3
Barishal,22.701,90.3535,2024-02-06T11:00,11.2,249,24.1,1017.9
Barishal,22.701,90.3535,2024-02-06T12:00,8.3,270,25.3,1016.9
Barishal,22.701,90.3535,2024-02-06T13:00,11.3,287,26.3,1015.9
Barishal,22.701,90.3535,2024-02-06T14:00,15.6,263,26.8,1014.9
Barishal,22.701,90.3535,2024-02-06T15:00,12.1,258,26.8,1013.7
Barishal,22.701,90.3535,2024-02-06T16:00,11.3,261,26.8,1013.3
Barishal,22.701,90.3535,2024-02-06T17:00,10.1,297,25.6,1013.8
Barishal,22.701,90.3535,2024-02-06T18:00,23.0,331,23.4,1014.7
Barishal,22.701,90.3535,2024-02-06T19:00,15.8,313,20.5,1016.0
Barishal,22.701,90.3535,2024-02-06T20:00,10.5,292,20.2,1016.3
Barishal,22.701,90.3535,2024-02-06T21:00,7.9,313,19.2,1016.9
Barishal,22.701,90.3535,2024-02-06T22:00,7.6,273,18.9,1017.0
Barishal,22.701,90.3535,2024-02-06T23:00,8.3,236,18.6,1016.7
Barishal,22.701,90.3535,2024-02-07T00:00,9.2,225,18.9,1016.3
Barishal,22.701,90.3535,2024-02-07T01:00,8.9,223,19.6,1015.7
Barishal,22.701,90.3535,2024-02-07T02:00,8.0,243,19.8,1015.0
Barishal,22.701,90.3535,2024-02-07T03:00,8.6,268,19.7,1014.5
Barishal,22.701,90.3535,2024-02-07T04:00,10.5,301,19.6,1014.5
Barishal,22.701,90.3535,2024-02-07T05:00,12.0,314,19.0,1014.8
Barishal,22.701,90.3535,2024-02-07T06:00,15.3,330,18.8,1015.6
Barishal,22.701,90.3535,2024-02-07T07:00,17.7,343,20.1,1016.2
Barishal,22.701,90.3535,2024-02-07T08:00,20.2,358,21.4,1017.4
Barishal,22.701,90.3535,2024-02-07T09:00,18.9,8,22.2,1018.2
Barishal,22.701,90.3535,2024-02-07T10:00,17.7,6,23.1,1018.8
Barishal,22.701,90.3535,2024-02-07T11:00,16.6,1,24.0,1018.5
Barishal,22.701,90.3535,2024-02-07T12:00,15.9,356,24.8,1017.5
Barishal,22.701,90.3535,2024-02-07T13:00,14.2,351,25.3,1016.0
Barishal,22.701,90.3535,2024-02-07T14:00,12.2,341,25.6,1014.8
Barishal,22.701,90.3535,2024-02-07T15:00,11.7,326,25.7,1014.1
Barishal,22.701,90.3535,2024-02-07T16:00,10.5,308,25.4,1013.8
Barishal,22.701,90.3535,2024-02-07T17:00,10.3,299,24.3,1013.7
Barishal,22.701,90.3535,2024-02-07T18:00,10.7,310,21.1,1014.2
Barishal,22.701,90.3535,2024-02-07T19:00,11.0,308,20.0,1015.6
Barishal,22.701,90.3535,2024-02-07T20:00,15.9,321,19.6,1016.0
Barishal,22.701,90.3535,2024-02-07T21:00,14.7,329,18.5,1016.5
Barishal,22.701,90.3535,2024-02-07T22:00,15.3,330,17.9,1016.8
Barishal,22.701,90.3535,2024-02-07T23:00,14.5,337,17.3,1016.6
Barishal,22.701,90.3535,2024-02-08T00:00,13.0,346,16.6,1016.1
Barishal,22.701,90.3535,2024-02-08T01:00,11.3,351,16.7,1015.5
Barishal,22.701,90.3535,2024-02-08T02:00,11.7,349,15.7,1015.0
Barishal,22.701,90.3535,2024-02-08T03:00,13.8,351,15.4,1014.5
Barishal,22.701,90.3535,2024-02-08T04:00,15.3,352,15.4,1014.4
Barishal,22.701,90.3535,2024-02-08T05:00,15.3,351,15.3,1014.7
Barishal,22.701,90.3535,2024-02-08T06:00,14.6,351,14.9,1015.4
Barishal,22.701,90.3535,2024-02-08T07:00,14.4,3,15.2,1016.7
Barishal,22.701,90.3535,2024-02-08T08:00,13.7,358,17.4,1017.6
Barishal,22.701,90.3535,2024-02-08T09:00,10.2,342,19.4,1018.3
Barishal,22.701,90.3535,2024-02-08T10:00,9.7,333,21.2,1018.3
Barishal,22.701,90.3535,2024-02-08T11:00,9.3,324,22.4,1018.0
Barishal,22.701,90.3535,2024-02-08T12:00,10.2,312,23.4,1017.2
Barishal,22.701,90.3535,2024-02-08T13:00,13.6,310,24.0,1016.2
Barishal,22.701,90.3535,2024-02-08T14:00,14.5,316,24.1,1015.0
Barishal,22.701,90.3535,2024-02-08T15:00,14.3,317,24.1,1014.3
Barishal,22.701,90.3535,2024-02-08T16:00,13.9,323,23.6,1014.0
Barishal,22.701,90.3535,2024-02-08T17:00,10.8,323,21.9,1014.1
Barishal,22.701,90.3535,2024-02-08T18:00,8.7,330,19.4,1014.5
Barishal,22.701,90.3535,2024-02-08T19:00,8.9,313,17.2,1015.7
Barishal,22.701,90.3535,2024-02-08T20:00,12.8,320,16.9,1016.2
Barishal,22.701,90.3535,2024-02-08T21:00,14.7,335,16.4,1016.9
Barishal,22.701,90.3535,2024-02-08T22:00,13.5,351,15.3,1017.4
Barishal,22.701,90.3535,2024-02-08T23:00,11.5,14,15.6,1017.3
Barishal,22.701,90.3535,2024-02-09T00:00,11.8,38,16.2,1017.0
Barishal,22.701,90.3535,2024-02-09T01:00,14.1,38,14.8,1016.5
Barishal,22.701,90.3535,2024-02-09T02:00,16.9,29,14.6,1016.3
Barishal,22.701,90.3535,2024-02-09T03:00,19.8,29,15.1,1016.1
Barishal,22.701,90.3535,2024-02-09T04:00,21.4,29,15.0,1016.3
Barishal,22.701,90.3535,2024-02-09T05:00,21.1,30,14.7,1016.6
Barishal,22.701,90.3535,2024-02-09T06:00,19.2,28,14.1,1017.3
Barishal,22.701,90.3535,2024-02-09T07:00,23.8,359,14.8,1018.8
Barishal,22.701,90.3535,2024-02-09T08:00,23.1,357,16.5,1019.6
Barishal,22.701,90.3535,2024-02-09T09:00,17.7,354,18.6,1020.3
Barishal,22.701,90.3535,2024-02-09T10:00,16.0,352,20.8,1020.7
Barishal,22.701,90.3535,2024-02-09T11:00,15.8,343,22.3,1020.2
Barishal,22.701,90.3535,2024-02-09T12:00,15.5,335,22.9,1019.4
Barishal,22.701,90.3535,2024-02-09T13:00,15.3,333,23.4,1018.4
Barishal,22.701,90.3535,2024-02-09T14:00,15.3,326,23.5,1017.3
Barishal,22.701,90.3535,2024-02-09T15:00,15.3,321,23.5,1016.5
Barishal,22.701,90.3535,2024-02-09T16:00,14.3,319,22.9,1016.0
Barishal,22.701,90.3535,2024-02-09T17:00,14.5,318,21.4,1016.2
Barishal,22.701,90.3535,2024-02-09T18:00,14.8,319,17.6,1016.7
Barishal,22.701,90.3535,2024-02-09T19:00,15.3,330,17.0,1017.7
Barishal,22.701,90.3535,2024-02-09T20:00,15.9,347,16.2,1018.6
Barishal,22.701,90.3535,2024-02-09T21:00,17.5,352,15.5,1019.1
Barishal,22.701,90.3535,2024-02-09T22:00,19.8,341,15.3,1019.1
Barishal,22.701,90.3535,2024-02-09T23:00,21.0,344,15.3,1019.1
Barishal,22.701,90.3535,2024-02-10T00:00,21.0,348,15.1,1018.8
Barishal,22.701,90.3535,2024-02-10T01:00,21.5,346,14.8,1018.3
Barishal,22.701,90.3535,2024-02-10T02:00,21.9,346,14.5,1017.7
Barishal,22.701,90.3535,2024-02-10T03:00,23.7,343,14.4,1017.0
Barishal,22.701,90.3535,2024-02-10T04:00,24.7,341,14.3,1016.8
Barishal,22.701,90.3535,2024-02-10T05:00,24.6,339,14.1,1016.8
Barishal,22.701,90.3535,2024-02-10T06:00,23.1,339,13.7,1017.3
Barishal,22.701,90.3535,2024-02-10T07:00,22.3,342,14.5,1018.6
Barishal,22.701,90.3535,2024-02-10T08:00,22.7,337,16.3,1019.6
Barishal,22.701,90.3535,2024-02-10T09:00,15.7,328,18.5,1020.1
Barishal,22.701,90.3535,2024-02-10T10:00,14.0,325,20.8,1020.2
Barishal,22.701,90.3535,2024-02-10T11:00,14.3,335,22.7,1020.0
Barishal,22.701,90.3535,2024-02-10T12:00,14.0,342,24.0,1018.9
Barishal,22.701,90.3535,2024-02-10T13:00,13.6,338,24.8,1017.7
Barishal,22.701,90.3535,2024-02-10T14:00,15.0,330,25.2,1016.7
Barishal,22.701,90.3535,2024-02-10T15:00,15.6,326,25.1,1016.1
Barishal,22.701,90.3535,2024-02-10T16:00,15.3,326,24.6,1015.8
Barishal,22.701,90.3535,2024-02-10T17:00,14.8,326,23.4,1016.0
Barishal,22.701,90.3535,2024-02-10T18:00,14.6,320,19.7,1016.7
Barishal,22.701,90.3535,2024-02-10T19:00,16.0,316,18.9,1017.7
Barishal,22.701,90.3535,2024-02-10T20:00,17.7,321,18.2,1018.3
Barishal,22.701,90.3535,2024-02-10T21:00,18.3,328,17.4,1018.8
Barishal,22.701,90.3535,2024-02-10T22:00,18.2,333,16.8,1019.2
Barishal,22.701,90.3535,2024-02-10T23:00,17.9,335,16.6,1019.0
Barishal,22.701,90.3535,2024-02-11T00:00,18.6,338,16.2,1018.7
Barishal,22.701,90.3535,2024-02-11T01:00,19.3,339,15.6,1018.1
Barishal,22.701,90.3535,2024-02-11T02:00,20.5,336,15.4,1017.6
Barishal,22.701,90.3535,2024-02-11T03:00,20.0,337,15.1,1017.2
Barishal,22.701,90.3535,2024-02-11T04:00,19.0,341,14.6,1016.8
Barishal,22.701,90.3535,2024-02-11T05:00,19.1,340,14.4,1017.0
Barishal,22.701,90.3535,2024-02-11T06:00,18.1,343,14.0,1017.9
Barishal,22.701,90.3535,2024-02-11T07:00,17.2,340,15.0,1019.4
Barishal,22.701,90.3535,2024-02-11T08:00,16.4,341,17.6,1020.4
Barishal,22.701,90.3535,2024-02-11T09:00,14.8,342,20.4,1021.0
Barishal,22.701,90.3535,2024-02-11T10:00,10.0,345,22.9,1020.9
Barishal,22.701,90.3535,2024-02-11T11:00,10.7,346,24.5,1020.3
Barishal,22.701,90.3535,2024-02-11T12:00,9.8,336,25.6,1019.5
Barishal,22.701,90.3535,2024-02-11T13:00,9.7,333,26.2,1018.3
Barishal,22.701,90.3535,2024-02-11T14:00,11.7,326,26.4,1017.2
Barishal,22.701,90.3535,2024-02-11T15:00,13.6,320,26.3,1016.6
Barishal,22.701,90.3535,2024-02-11T16:00,14.3,321,25.8,1016.3
Barishal,22.701,90.3535,2024-02-11T17:00,13.8,317,24.3,1016.6
Barishal,22.701,90.3535,2024-02-11T18:00,13.0,314,20.6,1017.0
Barishal,22.701,90.3535,2024-02-11T19:00,12.5,309,19.5,1018.1
Barishal,22.701,90.3535,2024-02-11T20:00,10.7,312,18.2,1018.7
Barishal,22.701,90.3535,2024-02-11T21:00,11.8,310,17.5,1019.4
Barishal,22.701,90.3535,2024-02-11T22:00,10.9,316,17.3,1019.4
Barishal,22.701,90.3535,2024-02-11T23:00,9.2,315,17.0,1019.1
Barishal,22.701,90.3535,2024-02-12T00:00,10.5,308,16.2,1018.9
Barishal,22.701,90.3535,2024-02-12T01:00,11.2,312,16.4,1018.4
Barishal,22.701,90.3535,2024-02-12T02:00,15.5,312,16.5,1018.2
Barishal,22.701,90.3535,2024-02-12T03:00,15.8,325,16.0,1017.7
Barishal,22.701,90.3535,2024-02-12T04:00,14.0,348,15.8,1017.4
Barishal,22.701,90.3535,2024-02-12T05:00,13.7,3,15.1,1017.6
Barishal,22.701,90.3535,2024-02-12T06:00,12.8,11,14.8,1018.5
Barishal,22.701,90.3535,2024-02-12T07:00,13.0,19,15.9,1019.6
Barishal,22.701,90.3535,2024-02-12T08:00,10.6,28,18.6,1020.7
Barishal,22.701,90.3535,2024-02-12T09:00,13.8,33,20.8,1021.0
Barishal,22.701,90.3535,2024-02-12T10:00,7.8,34,22.7,1021.6
Barishal,22.701,90.3535,2024-02-12T11:00,7.8,34,24.8,1021.1
Barishal,22.701,90.3535,2024-02-12T12:00,6.8,18,26.0,1020.2
Barishal,22.701,90.3535,2024-02-12T13:00,7.3,9,26.7,1018.7
Barishal,22.701,90.3535,2024-02-12T14:00,5.4,360,27.1,1017.4
Barishal,22.701,90.3535,2024-02-12T15:00,5.8,356,27.2,1016.4
Barishal,22.701,90.3535,2024-02-12T16:00,7.2,342,27.0,1016.2
Barishal,22.701,90.3535,2024-02-12T17:00,10.5,333,25.2,1016.2
Barishal,22.701,90.3535,2024-02-12T18:00,11.4,332,21.6,1016.7
Barishal,22.701,90.3535,2024-02-12T19:00,12.7,315,21.0,1017.8
Barishal,22.701,90.3535,2024-02-12T20:00,10.2,328,19.5,1018.4
Barishal,22.701,90.3535,2024-02-12T21:00,7.8,326,20.0,1019.0
Barishal,22.701,90.3535,2024-02-12T22:00,9.7,321,18.1,1019.3
Barishal,22.701,90.3535,2024-02-12T23:00,12.1,337,17.5,1019.1
Barishal,22.701,90.3535,2024-02-13T00:00,13.2,343,17.2,1019.1
Barishal,22.701,90.3535,2024-02-13T01:00,15.5,342,17.1,1018.8
Barishal,22.701,90.3535,2024-02-13T02:00,16.9,349,16.9,1018.3
Barishal,22.701,90.3535,2024-02-13T03:00,18.8,353,17.0,1017.9
Barishal,22.701,90.3535,2024-02-13T04:00,19.5,4,16.9,1017.5
Barishal,22.701,90.3535,2024-02-13T05:00,18.6,15,16.3,1017.7
Barishal,22.701,90.3535,2024-02-13T06:00,18.9,31,16.1,1018.3
Barishal,22.701,90.3535,2024-02-13T07:00,19.5,52,16.9,1019.4
Barishal,22.701,90.3535,2024-02-13T08:00,19.2,60,19.1,1019.8
Barishal,22.701,90.3535,2024-02-13T09:00,16.6,63,21.5,1020.2
Barishal,22.701,90.3535,2024-02-13T10:00,9.7,59,24.0,1020.3
Barishal,22.701,90.3535,2024-02-13T11:00,10.6,62,26.0,1019.8
Barishal,22.701,90.3535,2024-02-13T12:00,8.2,52,27.2,1018.8
Barishal,22.701,90.3535,2024-02-13T13:00,6.4,38,27.9,1017.5
Barishal,22.701,90.3535,2024-02-13T14:00,5.0,21,28.3,1016.4
Barishal,22.701,90.3535,2024-02-13T15:00,6.8,357,28.3,1015.8
Barishal,22.701,90.3535,2024-02-13T16:00,9.4,342,27.9,1015.6
Barishal,22.701,90.3535,2024-02-13T17:00,13.5,335,26.1,1015.5
Barishal,22.701,90.3535,2024-02-13T18:00,14.9,340,22.8,1016.0
Barishal,22.701,90.3535,2024-02-13T19:00,19.4,318,22.1,1017.4
Barishal,22.701,90.3535,2024-02-13T20:00,16.3,317,20.5,1018.1
Barishal,22.701,90.3535,2024-02-13T21:00,13.9,323,19.5,1018.5
Barishal,22.701,90.3535,2024-02-13T22:00,15.9,342,19.3,1018.7
Barishal,22.701,90.3535,2024-02-13T23:00,14.2,344,18.5,1018.4
Barishal,22.701,90.3535,2024-02-14T00:00,12.3,357,18.5,1017.8
Barishal,22.701,90.3535,2024-02-14T01:00,10.9,6,19.1,1017.2
Barishal,22.701,90.3535,2024-02-14T02:00,11.0,11,17.3,1016.7
Barishal,22.701,90.3535,2024-02-14T03:00,12.4,17,17.1,1016.2
Barishal,22.701,90.3535,2024-02-14T04:00,13.4,20,16.8,1015.7
Barishal,22.701,90.3535,2024-02-14T05:00,16.6,24,17.2,1015.8
Barishal,22.701,90.3535,2024-02-14T06:00,17.4,38,17.0,1016.4
Barishal,22.701,90.3535,2024-02-14T07:00,16.9,34,17.7,1017.7
Barishal,22.701,90.3535,2024-02-14T08:00,17.6,31,19.8,1018.7
Barishal,22.701,90.3535,2024-02-14T09:00,15.3,27,22.0,1019.1
Barishal,22.701,90.3535,2024-02-14T10:00,11.0,23,24.4,1019.3
Barishal,22.701,90.3535,2024-02-14T11:00,11.6,26,26.0,1018.5
Barishal,22.701,90.3535,2024-02-14T12:00,9.7,27,27.1,1017.3
Barishal,22.701,90.3535,2024-02-14T13:00,7.9,16,27.6,1016.1
Barishal,22.701,90.3535,2024-02-14T14:00,5.8,7,27.9,1015.0
Barishal,22.701,90.3535,2024-02-14T15:00,6.1,360,28.1,1014.4
Barishal,22.701,90.3535,2024-02-14T16:00,6.9,354,27.9,1014.2
Barishal,22.701,90.3535,2024-02-14T17:00,7.8,347,26.4,1014.3
Barishal,22.701,90.3535,2024-02-14T18:00,10.6,332,22.9,1014.7
Barishal,22.701,90.3535,2024-02-14T19:00,14.4,338,22.5,1016.1
Barishal,22.701,90.3535,2024-02-14T20:00,16.7,353,21.9,1016.9
Barishal,22.701,90.3535,2024-02-14T21:00,14.3,350,20.5,1017.2
Barishal,22.701,90.3535,2024-02-14T22:00,12.7,353,19.9,1017.0
Barishal,22.701,90.3535,2024-02-14T23:00,10.4,360,19.4,1016.8
Barishal,22.701,90.3535,2024-02-15T00:00,9.4,7,19.3,1016.6
Barishal,22.701,90.3535,2024-02-15T01:00,9.3,16,18.8,1016.1
Barishal,22.701,90.3535,2024-02-15T02:00,8.5,12,18.5,1015.6
Barishal,22.701,90.3535,2024-02-15T03:00,8.5,28,18.6,1015.0
Barishal,22.701,90.3535,2024-02-15T04:00,12.9,27,17.9,1014.9
Barishal,22.701,90.3535,2024-02-15T05:00,20.0,23,18.7,1015.4
Barishal,22.701,90.3535,2024-02-15T06:00,18.5,33,18.3,1016.0
Barishal,22.701,90.3535,2024-02-15T07:00,15.0,48,18.9,1017.1
Barishal,22.701,90.3535,2024-02-15T08:00,14.8,56,21.0,1017.8
Barishal,22.701,90.3535,2024-02-15T09:00,14.8,13,22.9,1019.3
Barishal,22.701,90.3535,2024-02-15T10:00,10.5,27,24.6,1019.5
Barishal,22.701,90.3535,2024-02-15T11:00,11.3,17,26.2,1018.8
Barishal,22.701,90.3535,2024-02-15T12:00,10.1,35,27.3,1017.6
Barishal,22.701,90.3535,2024-02-15T13:00,7.9,39,28.1,1016.6
Barishal,22.701,90.3535,2024-02-15T14:00,5.8,30,28.6,1015.4
Barishal,22.701,90.3535,2024-02-15T15:00,5.4,352,28.7,1014.8
Barishal,22.701,90.3535,2024-02-15T16:00,8.0,333,28.6,1014.7
Barishal,22.701,90.3535,2024-02-15T17:00,13.7,315,27.2,1015.1
Barishal,22.701,90.3535,2024-02-15T18:00,12.4,334,24.1,1015.3
Barishal,22.701,90.3535,2024-02-15T19:00,21.2,339,24.1,1017.0
Barishal,22.701,90.3535,2024-02-15T20:00,15.0,339,23.0,1017.9
Barishal,22.701,90.3535,2024-02-15T21:00,8.2,345,21.0,1017.7
Barishal,22.701,90.3535,2024-02-15T22:00,20.5,336,20.8,1018.1
Barishal,22.701,90.3535,2024-02-15T23:00,20.1,351,20.0,1018.1
Barishal,22.701,90.3535,2024-02-16T00:00,18.4,1,19.6,1018.0
Barishal,22.701,90.3535,2024-02-16T01:00,18.7,360,19.2,1017.7
Barishal,22.701,90.3535,2024-02-16T02:00,18.7,360,18.9,1017.2
Barishal,22.701,90.3535,2024-02-16T03:00,18.4,6,18.7,1016.7
Barishal,22.701,90.3535,2024-02-16T04:00,18.8,12,18.6,1016.5
Barishal,22.701,90.3535,2024-02-16T05:00,20.3,13,18.6,1016.7
Barishal,22.701,90.3535,2024-02-16T06:00,20.2,16,18.4,1017.3
Barishal,22.701,90.3535,2024-02-16T07:00,17.3,17,19.2,1018.0
Barishal,22.701,90.3535,2024-02-16T08:00,18.8,20,20.8,1018.8
Barishal,22.701,90.3535,2024-02-16T09:00,15.3,19,22.7,1019.5
Barishal,22.701,90.3535,2024-02-16T10:00,15.5,22,24.7,1019.7
Barishal,22.701,90.3535,2024-02-16T11:00,16.1,20,26.4,1019.1
Barishal,22.701,90.3535,2024-02-16T12:00,14.0,12,27.5,1017.7
Barishal,22.701,90.3535,2024-02-16T13:00,11.9,357,28.3,1016.4
Barishal,22.701,90.3535,2024-02-16T14:00,14.0,334,28.8,1015.5
Barishal,22.701,90.3535,2024-02-16T15:00,15.6,331,28.6,1014.6
Barishal,22.701,90.3535,2024-02-16T16:00,16.3,332,28.0,1014.3
Barishal,22.701,90.3535,2024-02-16T17:00,15.9,327,26.7,1014.4
Barishal,22.701,90.3535,2024-02-16T18:00,12.3,328,23.1,1014.7
Barishal,22.701,90.3535,2024-02-16T19:00,9.3,324,21.9,1015.2
Barishal,22.701,90.3535,2024-02-16T20:00,8.7,315,20.5,1015.6
Barishal,22.701,90.3535,2024-02-16T21:00,10.3,324,19.3,1016.2
Barishal,22.701,90.3535,2024-02-16T22:00,11.8,340,18.7,1016.1
Barishal,22.701,90.3535,2024-02-16T23:00,11.8,333,18.2,1016.0
Barishal,22.701,90.3535,2024-02-17T00:00,16.9,322,18.3,1015.9
Barishal,22.701,90.3535,2024-02-17T01:00,18.2,326,17.6,1015.4
Barishal,22.701,90.3535,2024-02-17T02:00,17.4,333,17.0,1014.9
Barishal,22.701,90.3535,2024-02-17T03:00,15.8,339,16.3,1014.1
Barishal,22.701,90.3535,2024-02-17T04:00,14.4,347,15.6,1013.7
Barishal,22.701,90.3535,2024-02-17T05:00,13.8,354,15.2,1013.7
Barishal,22.701,90.3535,2024-02-17T06:00,13.5,351,14.8,1014.2
Barishal,22.701,90.3535,2024-02-17T07:00,14.3,342,17.1,1015.7
Barishal,22.701,90.3535,2024-02-17T08:00,14.8,342,19.1,1016.6
Barishal,22.701,90.3535,2024-02-17T09:00,12.3,339,21.7,1016.9
Barishal,22.701,90.3535,2024-02-17T10:00,11.6,344,24.1,1016.8
Barishal,22.701,90.3535,2024-02-17T11:00,12.0,339,25.6,1015.9
